Date,Manufacturer,Category,Registrations
2024-07-25,Hyundai,4W,146
2024-07-26,Kia,4W,135
2024-07-26,Toyota,4W,139
2024-07-26,Bajaj,2W,285
2024-07-26,Maruti,4W,109
2024-07-26,Honda,4W,114
2024-07-26,Hero,2W,269
2024-07-26,Hyundai,4W,142
2024-07-26,Mahindra,4W,147
2024-07-27,Toyota,4W,136
2024-07-27,Honda,4W,132
2024-07-27,Maruti,4W,120
2024-07-27,Mahindra,4W,134
2024-07-27,Tata,4W,126
2024-07-27,Hero,2W,258
2024-07-27,Hyundai,4W,145
2024-07-27,Bajaj,2W,276
2024-07-28,Bajaj,2W,261
2024-07-28,Honda,4W,139
2024-07-28,Mahindra,4W,111
2024-07-28,Tata,4W,108
2024-07-28,Hyundai,4W,140
2024-07-28,Toyota,4W,114
2024-07-28,Kia,4W,116
2024-07-28,TVS,2W,258
2024-07-29,Bajaj,2W,264
2024-07-29,Honda,4W,145
2024-07-29,Hero,2W,281
2024-07-29,Tata,4W,122
2024-07-29,Kia,4W,141
2024-07-29,Mahindra,4W,123
2024-07-30,TVS,2W,265
2024-07-30,Bajaj,2W,260
2024-07-30,Tata,4W,131
2024-07-30,Mahindra,4W,127
2024-07-30,Toyota,4W,128
2024-07-30,Hyundai,4W,118
2024-07-31,Tata,4W,134
2024-07-31,Hyundai,4W,113
2024-07-31,Toyota,4W,121
2024-07-31,Kia,4W,140
2024-07-31,TVS,2W,268
2024-08-01,Toyota,4W,108
2024-08-01,Hero,2W,271
2024-08-01,TVS,2W,271
2024-08-01,Kia,4W,132
2024-08-01,Hyundai,4W,134
2024-08-01,Bajaj,2W,294
2024-08-01,Mahindra,4W,127
2024-08-02,Bajaj,2W,289
2024-08-02,Hyundai,4W,138
2024-08-02,Maruti,4W,109
2024-08-02,TVS,2W,276
2024-08-02,Tata,4W,142
2024-08-02,Kia,4W,111
2024-08-02,Honda,4W,105
2024-08-02,Toyota,4W,116
2024-08-02,Mahindra,4W,143
2024-08-02,Hero,2W,274
2024-08-03,Hyundai,4W,128
2024-08-03,Honda,4W,142
2024-08-03,Hero,2W,259
2024-08-03,Maruti,4W,141
2024-08-03,Kia,4W,124
2024-08-03,Bajaj,2W,291
2024-08-03,Tata,4W,125
2024-08-03,Toyota,4W,132
2024-08-04,Kia,4W,103
2024-08-04,Maruti,4W,120
2024-08-04,Mahindra,4W,115
2024-08-04,Tata,4W,127
2024-08-04,Honda,4W,142
2024-08-04,Hero,2W,260
2024-08-05,Hyundai,4W,107
2024-08-05,Bajaj,2W,281
2024-08-05,Kia,4W,109
2024-08-05,Mahindra,4W,132
2024-08-05,Tata,4W,133
2024-08-05,TVS,2W,266
2024-08-06,Hyundai,4W,102
2024-08-06,Bajaj,2W,282
2024-08-06,Honda,4W,113
2024-08-06,Kia,4W,133
2024-08-06,Maruti,4W,132
2024-08-06,Tata,4W,124
2024-08-07,Maruti,4W,115
2024-08-07,Tata,4W,102
2024-08-07,TVS,2W,286
2024-08-07,Toyota,4W,139
2024-08-07,Bajaj,2W,274
2024-08-07,Hyundai,4W,122
2024-08-07,Kia,4W,100
2024-08-08,Tata,4W,106
2024-08-08,Toyota,4W,108
2024-08-08,Kia,4W,122
2024-08-08,Honda,4W,132
2024-08-08,Hero,2W,282
2024-08-09,Hero,2W,273
2024-08-09,TVS,2W,257
2024-08-09,Kia,4W,115
2024-08-09,Bajaj,2W,269
2024-08-09,Tata,4W,111
2024-08-09,Honda,4W,101
2024-08-09,Hyundai,4W,102
2024-08-09,Toyota,4W,102
2024-08-10,Bajaj,2W,266
2024-08-10,Mahindra,4W,116
2024-08-10,TVS,2W,259
2024-08-10,Maruti,4W,119
2024-08-10,Toyota,4W,134
2024-08-10,Kia,4W,127
2024-08-10,Hyundai,4W,109
2024-08-11,Bajaj,2W,284
2024-08-11,Maruti,4W,109
2024-08-11,Tata,4W,120
2024-08-11,Mahindra,4W,131
2024-08-11,Honda,4W,135
2024-08-11,Hyundai,4W,120
2024-08-11,Toyota,4W,122
2024-08-11,Hero,2W,251
2024-08-11,TVS,2W,277
2024-08-12,Kia,4W,120
2024-08-12,Hero,2W,253
2024-08-12,Mahindra,4W,109
2024-08-12,Bajaj,2W,273
2024-08-12,Tata,4W,101
2024-08-12,Hyundai,4W,132
2024-08-12,Honda,4W,122
2024-08-12,Toyota,4W,127
2024-08-12,Maruti,4W,106
2024-08-12,TVS,2W,272
2024-08-13,Hyundai,4W,109
2024-08-13,Bajaj,2W,285
2024-08-13,Tata,4W,117
2024-08-13,Hero,2W,263
2024-08-13,TVS,2W,274
2024-08-13,Honda,4W,111
2024-08-13,Mahindra,4W,130
2024-08-13,Toyota,4W,129
2024-08-13,Kia,4W,98
2024-08-13,Maruti,4W,99
2024-08-14,Toyota,4W,122
2024-08-14,Hero,2W,268
2024-08-14,Maruti,4W,128
2024-08-14,Tata,4W,99
2024-08-14,Bajaj,2W,266
2024-08-14,Hyundai,4W,119
2024-08-14,Honda,4W,126
2024-08-14,TVS,2W,269
2024-08-14,Mahindra,4W,105
2024-08-14,Kia,4W,97
2024-08-15,Toyota,4W,114
2024-08-15,Hero,2W,273
2024-08-15,Honda,4W,115
2024-08-15,Kia,4W,103
2024-08-15,Hyundai,4W,122
2024-08-16,Bajaj,2W,247
2024-08-16,Hyundai,4W,99
2024-08-16,Toyota,4W,103
2024-08-16,Maruti,4W,101
2024-08-16,Kia,4W,98
2024-08-16,Tata,4W,133
2024-08-16,Mahindra,4W,99
2024-08-16,TVS,2W,255
2024-08-16,Hero,2W,259
2024-08-17,Kia,4W,132
2024-08-17,Tata,4W,96
2024-08-17,Bajaj,2W,248
2024-08-17,Mahindra,4W,94
2024-08-17,Maruti,4W,108
2024-08-17,Hyundai,4W,119
2024-08-18,Kia,4W,105
2024-08-18,Tata,4W,93
2024-08-18,TVS,2W,264
2024-08-18,Mahindra,4W,107
2024-08-18,Toyota,4W,118
2024-08-18,Hyundai,4W,110
2024-08-18,Honda,4W,101
2024-08-19,Maruti,4W,110
2024-08-19,Hero,2W,258
2024-08-19,Mahindra,4W,121
2024-08-19,TVS,2W,253
2024-08-19,Toyota,4W,98
2024-08-20,Honda,4W,118
2024-08-20,Kia,4W,129
2024-08-20,Hero,2W,268
2024-08-20,Mahindra,4W,103
2024-08-20,Bajaj,2W,244
2024-08-20,Maruti,4W,121
2024-08-20,TVS,2W,273
2024-08-21,Maruti,4W,123
2024-08-21,Mahindra,4W,127
2024-08-21,TVS,2W,258
2024-08-21,Bajaj,2W,244
2024-08-21,Toyota,4W,101
2024-08-21,Tata,4W,131
2024-08-22,Kia,4W,101
2024-08-22,Hero,2W,273
2024-08-22,TVS,2W,276
2024-08-22,Bajaj,2W,266
2024-08-22,Maruti,4W,117
2024-08-22,Mahindra,4W,128
2024-08-23,Bajaj,2W,258
2024-08-23,Mahindra,4W,102
2024-08-23,Hero,2W,243
2024-08-23,Maruti,4W,108
2024-08-23,Honda,4W,128
2024-08-23,Hyundai,4W,97
2024-08-23,Tata,4W,123
2024-08-23,Kia,4W,96
2024-08-23,Toyota,4W,108
2024-08-23,TVS,2W,262
2024-08-24,Hero,2W,279
2024-08-24,TVS,2W,248
2024-08-24,Hyundai,4W,102
2024-08-24,Kia,4W,129
2024-08-24,Toyota,4W,106
2024-08-24,Mahindra,4W,96
2024-08-24,Bajaj,2W,256
2024-08-25,Bajaj,2W,249
2024-08-25,Toyota,4W,98
2024-08-25,Maruti,4W,127
2024-08-25,Honda,4W,95
2024-08-25,Mahindra,4W,124
2024-08-25,Kia,4W,107
2024-08-25,Tata,4W,108
2024-08-25,TVS,2W,244
2024-08-25,Hero,2W,264
2024-08-25,Hyundai,4W,100
2024-08-26,Tata,4W,102
2024-08-26,TVS,2W,246
2024-08-26,Toyota,4W,90
2024-08-26,Bajaj,2W,253
2024-08-26,Hero,2W,272
2024-08-26,Kia,4W,124
2024-08-27,Toyota,4W,127
2024-08-27,Hero,2W,268
2024-08-27,Bajaj,2W,245
2024-08-27,Honda,4W,110
2024-08-27,Mahindra,4W,98
2024-08-27,TVS,2W,246
2024-08-27,Hyundai,4W,115
2024-08-27,Kia,4W,98
2024-08-27,Tata,4W,102
2024-08-27,Maruti,4W,99
2024-08-28,TVS,2W,274
2024-08-28,Bajaj,2W,256
2024-08-28,Toyota,4W,111
2024-08-28,Mahindra,4W,121
2024-08-28,Hero,2W,259
2024-08-28,Hyundai,4W,91
2024-08-28,Honda,4W,97
2024-08-28,Tata,4W,89
2024-08-28,Maruti,4W,95
2024-08-28,Kia,4W,120
2024-08-29,TVS,2W,255
2024-08-29,Honda,4W,108
2024-08-29,Mahindra,4W,108
2024-08-29,Hero,2W,238
2024-08-29,Kia,4W,90
2024-08-29,Bajaj,2W,242
2024-08-29,Tata,4W,112
2024-08-30,Hyundai,4W,93
2024-08-30,Tata,4W,125
2024-08-30,Kia,4W,113
2024-08-30,Mahindra,4W,94
2024-08-30,Honda,4W,95
2024-08-30,Toyota,4W,114
2024-08-31,Kia,4W,100
2024-08-31,Mahindra,4W,122
2024-08-31,Tata,4W,99
2024-08-31,Maruti,4W,102
2024-08-31,Hero,2W,252
2024-08-31,TVS,2W,241
2024-09-01,Mahindra,4W,111
2024-09-01,Kia,4W,86
2024-09-01,Tata,4W,93
2024-09-01,Honda,4W,89
2024-09-01,Maruti,4W,106
2024-09-01,Hero,2W,257
2024-09-01,Hyundai,4W,122
2024-09-01,TVS,2W,238
2024-09-02,Hyundai,4W,91
2024-09-02,Toyota,4W,107
2024-09-02,Kia,4W,98
2024-09-02,Tata,4W,97
2024-09-02,Hero,2W,239
2024-09-02,Mahindra,4W,93
2024-09-02,Bajaj,2W,272
2024-09-03,Tata,4W,102
2024-09-03,Hyundai,4W,108
2024-09-03,Mahindra,4W,94
2024-09-03,Honda,4W,87
2024-09-03,Toyota,4W,117
2024-09-03,Kia,4W,116
2024-09-03,Maruti,4W,92
2024-09-03,Bajaj,2W,265
2024-09-03,Hero,2W,238
2024-09-04,Bajaj,2W,235
2024-09-04,Mahindra,4W,114
2024-09-04,TVS,2W,272
2024-09-04,Toyota,4W,99
2024-09-04,Honda,4W,109
2024-09-04,Kia,4W,90
2024-09-04,Hyundai,4W,102
2024-09-05,Hyundai,4W,96
2024-09-05,Bajaj,2W,263
2024-09-05,Kia,4W,109
2024-09-05,Toyota,4W,120
2024-09-05,TVS,2W,259
2024-09-06,Honda,4W,100
2024-09-06,Hero,2W,248
2024-09-06,Tata,4W,100
2024-09-06,Bajaj,2W,259
2024-09-06,TVS,2W,238
2024-09-06,Hyundai,4W,113
2024-09-06,Maruti,4W,90
2024-09-06,Kia,4W,85
2024-09-06,Toyota,4W,123
2024-09-07,Hyundai,4W,113
2024-09-07,Mahindra,4W,115
2024-09-07,Toyota,4W,116
2024-09-07,Kia,4W,105
2024-09-07,Bajaj,2W,263
2024-09-08,Hyundai,4W,93
2024-09-08,Tata,4W,118
2024-09-08,Kia,4W,112
2024-09-08,Toyota,4W,95
2024-09-08,Hero,2W,234
2024-09-08,Maruti,4W,84
2024-09-08,TVS,2W,243
2024-09-08,Bajaj,2W,251
2024-09-08,Honda,4W,85
2024-09-08,Mahindra,4W,91
2024-09-09,Hero,2W,240
2024-09-09,Maruti,4W,107
2024-09-09,TVS,2W,242
2024-09-09,Hyundai,4W,94
2024-09-09,Tata,4W,106
2024-09-09,Mahindra,4W,85
2024-09-09,Honda,4W,98
2024-09-09,Kia,4W,118
2024-09-09,Bajaj,2W,269
2024-09-09,Toyota,4W,111
2024-09-10,TVS,2W,264
2024-09-10,Hyundai,4W,85
2024-09-10,Kia,4W,108
2024-09-10,Hero,2W,247
2024-09-10,Tata,4W,99
2024-09-10,Honda,4W,109
2024-09-10,Bajaj,2W,250
2024-09-10,Maruti,4W,101
2024-09-11,Maruti,4W,116
2024-09-11,Mahindra,4W,109
2024-09-11,Bajaj,2W,252
2024-09-11,Hyundai,4W,114
2024-09-11,Honda,4W,86
2024-09-11,Toyota,4W,87
2024-09-11,Tata,4W,90
2024-09-11,TVS,2W,254
2024-09-12,Hyundai,4W,85
2024-09-12,Maruti,4W,105
2024-09-12,Tata,4W,92
2024-09-12,Mahindra,4W,87
2024-09-12,Kia,4W,105
2024-09-12,TVS,2W,247
2024-09-13,Tata,4W,105
2024-09-13,Maruti,4W,100
2024-09-13,Toyota,4W,111
2024-09-13,TVS,2W,255
2024-09-13,Mahindra,4W,115
2024-09-13,Hyundai,4W,100
2024-09-14,Kia,4W,94
2024-09-14,Toyota,4W,105
2024-09-14,Bajaj,2W,236
2024-09-14,Hero,2W,254
2024-09-14,Hyundai,4W,100
2024-09-14,TVS,2W,232
2024-09-14,Mahindra,4W,114
2024-09-14,Tata,4W,114
2024-09-14,Honda,4W,113
2024-09-14,Maruti,4W,109
2024-09-15,Mahindra,4W,115
2024-09-15,Kia,4W,88
2024-09-15,Hero,2W,262
2024-09-15,Toyota,4W,83
2024-09-15,Maruti,4W,100
2024-09-15,Tata,4W,119
2024-09-15,Honda,4W,113
2024-09-15,Hyundai,4W,91
2024-09-15,TVS,2W,239
2024-09-16,Toyota,4W,114
2024-09-16,Kia,4W,121
2024-09-16,Hyundai,4W,108
2024-09-16,Tata,4W,102
2024-09-16,Honda,4W,86
2024-09-16,Maruti,4W,116
2024-09-17,Kia,4W,102
2024-09-17,Honda,4W,97
2024-09-17,Toyota,4W,120
2024-09-17,Tata,4W,115
2024-09-17,TVS,2W,246
2024-09-17,Hyundai,4W,87
2024-09-17,Bajaj,2W,233
2024-09-17,Hero,2W,255
2024-09-17,Maruti,4W,109
2024-09-18,Toyota,4W,91
2024-09-18,Hero,2W,243
2024-09-18,Honda,4W,88
2024-09-18,Kia,4W,93
2024-09-18,Tata,4W,121
2024-09-19,Bajaj,2W,266
2024-09-19,Mahindra,4W,95
2024-09-19,Toyota,4W,99
2024-09-19,Honda,4W,85
2024-09-19,Tata,4W,99
2024-09-20,Toyota,4W,92
2024-09-20,Maruti,4W,98
2024-09-20,Hyundai,4W,114
2024-09-20,Bajaj,2W,263
2024-09-20,TVS,2W,248
2024-09-20,Tata,4W,109
2024-09-20,Hero,2W,235
2024-09-21,Bajaj,2W,241
2024-09-21,Honda,4W,104
2024-09-21,Tata,4W,104
2024-09-21,TVS,2W,237
2024-09-21,Mahindra,4W,101
2024-09-22,Tata,4W,82
2024-09-22,Maruti,4W,92
2024-09-22,Toyota,4W,84
2024-09-22,TVS,2W,253
2024-09-22,Hyundai,4W,93
2024-09-22,Hero,2W,247
2024-09-22,Mahindra,4W,111
2024-09-22,Honda,4W,96
2024-09-23,Bajaj,2W,245
2024-09-23,Tata,4W,118
2024-09-23,Toyota,4W,102
2024-09-23,Hero,2W,262
2024-09-23,Hyundai,4W,100
2024-09-24,Mahindra,4W,111
2024-09-24,Bajaj,2W,252
2024-09-24,Hero,2W,265
2024-09-24,TVS,2W,237
2024-09-24,Honda,4W,86
2024-09-24,Kia,4W,106
2024-09-24,Tata,4W,81
2024-09-24,Toyota,4W,99
2024-09-25,TVS,2W,249
2024-09-25,Hyundai,4W,84
2024-09-25,Bajaj,2W,231
2024-09-25,Hero,2W,245
2024-09-25,Kia,4W,88
2024-09-25,Tata,4W,95
2024-09-25,Toyota,4W,95
2024-09-25,Maruti,4W,119
2024-09-26,Honda,4W,85
2024-09-26,Maruti,4W,82
2024-09-26,Kia,4W,100
2024-09-26,Toyota,4W,114
2024-09-26,Bajaj,2W,264
2024-09-26,Tata,4W,100
2024-09-26,Hero,2W,255
2024-09-26,Mahindra,4W,100
2024-09-26,TVS,2W,255
2024-09-26,Hyundai,4W,94
2024-09-27,Bajaj,2W,254
2024-09-27,Mahindra,4W,110
2024-09-27,Hero,2W,267
2024-09-27,Maruti,4W,119
2024-09-27,Tata,4W,91
2024-09-27,Toyota,4W,94
2024-09-27,Hyundai,4W,103
2024-09-27,TVS,2W,246
2024-09-28,Hero,2W,235
2024-09-28,Toyota,4W,116
2024-09-28,Hyundai,4W,111
2024-09-28,Tata,4W,98
2024-09-28,TVS,2W,261
2024-09-28,Maruti,4W,110
2024-09-29,Toyota,4W,110
2024-09-29,Hero,2W,243
2024-09-29,Tata,4W,116
2024-09-29,Hyundai,4W,101
2024-09-29,TVS,2W,270
2024-09-29,Maruti,4W,95
2024-09-29,Kia,4W,100
2024-09-29,Mahindra,4W,100
2024-09-29,Bajaj,2W,235
2024-09-30,Honda,4W,93
2024-09-30,Tata,4W,104
2024-09-30,Mahindra,4W,111
2024-09-30,Maruti,4W,100
2024-09-30,Hero,2W,238
2024-09-30,Kia,4W,89
2024-09-30,Hyundai,4W,101
2024-09-30,Bajaj,2W,250
2024-09-30,TVS,2W,245
2024-09-30,Toyota,4W,106
2024-10-01,Hero,2W,268
2024-10-01,Mahindra,4W,103
2024-10-01,Honda,4W,81
2024-10-01,Hyundai,4W,83
2024-10-01,Toyota,4W,83
2024-10-01,Tata,4W,108
2024-10-01,Bajaj,2W,244
2024-10-01,Maruti,4W,110
2024-10-01,Kia,4W,85
2024-10-01,TVS,2W,245
2024-10-02,Hyundai,4W,107
2024-10-02,Mahindra,4W,99
2024-10-02,Toyota,4W,106
2024-10-02,Honda,4W,117
2024-10-02,TVS,2W,239
2024-10-02,Kia,4W,108
2024-10-02,Tata,4W,112
2024-10-02,Hero,2W,233
2024-10-02,Maruti,4W,112
2024-10-02,Bajaj,2W,235
2024-10-03,Maruti,4W,111
2024-10-03,Hyundai,4W,106
2024-10-03,Toyota,4W,98
2024-10-03,Mahindra,4W,98
2024-10-03,Honda,4W,87
2024-10-03,Bajaj,2W,268
2024-10-03,Kia,4W,96
2024-10-03,TVS,2W,263
2024-10-03,Tata,4W,83
2024-10-03,Hero,2W,268
2024-10-04,Toyota,4W,94
2024-10-04,Hero,2W,252
2024-10-04,Bajaj,2W,257
2024-10-04,Kia,4W,83
2024-10-04,Honda,4W,104
2024-10-04,Tata,4W,110
2024-10-04,Maruti,4W,88
2024-10-04,Hyundai,4W,102
2024-10-05,Hero,2W,239
2024-10-05,Hyundai,4W,106
2024-10-05,Tata,4W,89
2024-10-05,Honda,4W,100
2024-10-05,Mahindra,4W,115
2024-10-06,Hyundai,4W,118
2024-10-06,Tata,4W,99
2024-10-06,Bajaj,2W,238
2024-10-06,Kia,4W,112
2024-10-06,Hero,2W,243
2024-10-06,Maruti,4W,100
2024-10-06,Honda,4W,116
2024-10-06,Toyota,4W,117
2024-10-07,Mahindra,4W,82
2024-10-07,Tata,4W,84
2024-10-07,Hyundai,4W,88
2024-10-07,Toyota,4W,112
2024-10-07,Maruti,4W,94
2024-10-07,Hero,2W,243
2024-10-07,Honda,4W,101
2024-10-07,Kia,4W,104
2024-10-07,Bajaj,2W,248
2024-10-07,TVS,2W,270
2024-10-08,TVS,2W,242
2024-10-08,Toyota,4W,105
2024-10-08,Hyundai,4W,111
2024-10-08,Tata,4W,90
2024-10-08,Mahindra,4W,114
2024-10-08,Maruti,4W,83
2024-10-09,Toyota,4W,109
2024-10-09,TVS,2W,247
2024-10-09,Maruti,4W,111
2024-10-09,Hyundai,4W,114
2024-10-09,Mahindra,4W,118
2024-10-09,Bajaj,2W,267
2024-10-09,Tata,4W,84
2024-10-09,Kia,4W,82
2024-10-09,Hero,2W,242
2024-10-09,Honda,4W,115
2024-10-10,Toyota,4W,95
2024-10-10,Maruti,4W,86
2024-10-10,Mahindra,4W,97
2024-10-10,Tata,4W,84
2024-10-10,Honda,4W,102
2024-10-10,Hyundai,4W,112
2024-10-10,Bajaj,2W,252
2024-10-10,Kia,4W,107
2024-10-10,TVS,2W,245
2024-10-10,Hero,2W,252
2024-10-11,Kia,4W,100
2024-10-11,Tata,4W,88
2024-10-11,Bajaj,2W,258
2024-10-11,Hero,2W,249
2024-10-11,Hyundai,4W,96
2024-10-11,Honda,4W,91
2024-10-11,Maruti,4W,88
2024-10-11,Mahindra,4W,113
2024-10-12,Hero,2W,259
2024-10-12,Maruti,4W,87
2024-10-12,Kia,4W,95
2024-10-12,Mahindra,4W,88
2024-10-12,Honda,4W,91
2024-10-12,TVS,2W,246
2024-10-13,Mahindra,4W,107
2024-10-13,Hyundai,4W,93
2024-10-13,Bajaj,2W,256
2024-10-13,Hero,2W,236
2024-10-13,Kia,4W,85
2024-10-13,Honda,4W,112
2024-10-13,Tata,4W,84
2024-10-13,Maruti,4W,84
2024-10-13,Toyota,4W,107
2024-10-14,Mahindra,4W,83
2024-10-14,Kia,4W,96
2024-10-14,Toyota,4W,102
2024-10-14,TVS,2W,266
2024-10-14,Bajaj,2W,236
2024-10-14,Honda,4W,108
2024-10-15,Honda,4W,106
2024-10-15,Kia,4W,114
2024-10-15,Tata,4W,116
2024-10-15,Hero,2W,236
2024-10-15,Mahindra,4W,86
2024-10-15,Hyundai,4W,117
2024-10-15,Toyota,4W,98
2024-10-15,Bajaj,2W,245
2024-10-15,TVS,2W,260
2024-10-15,Maruti,4W,89
2024-10-16,Hyundai,4W,113
2024-10-16,Toyota,4W,105
2024-10-16,Honda,4W,100
2024-10-16,Bajaj,2W,243
2024-10-16,TVS,2W,232
2024-10-16,Tata,4W,88
2024-10-17,Hero,2W,261
2024-10-17,Toyota,4W,87
2024-10-17,Mahindra,4W,112
2024-10-17,TVS,2W,255
2024-10-17,Kia,4W,103
2024-10-18,Hyundai,4W,99
2024-10-18,Tata,4W,96
2024-10-18,TVS,2W,251
2024-10-18,Maruti,4W,116
2024-10-18,Bajaj,2W,238
2024-10-18,Hero,2W,238
2024-10-19,Mahindra,4W,109
2024-10-19,TVS,2W,239
2024-10-19,Hero,2W,235
2024-10-19,Hyundai,4W,107
2024-10-19,Tata,4W,115
2024-10-19,Bajaj,2W,272
2024-10-19,Maruti,4W,99
2024-10-19,Honda,4W,96
2024-10-19,Kia,4W,119
2024-10-20,Maruti,4W,123
2024-10-20,Mahindra,4W,106
2024-10-20,Bajaj,2W,264
2024-10-20,Hyundai,4W,119
2024-10-20,TVS,2W,250
2024-10-20,Kia,4W,120
2024-10-21,Hero,2W,265
2024-10-21,Bajaj,2W,256
2024-10-21,Tata,4W,100
2024-10-21,Hyundai,4W,103
2024-10-21,Maruti,4W,98
2024-10-21,TVS,2W,255
2024-10-21,Toyota,4W,89
2024-10-22,Maruti,4W,86
2024-10-22,Hyundai,4W,97
2024-10-22,Hero,2W,251
2024-10-22,Toyota,4W,110
2024-10-22,Bajaj,2W,243
2024-10-22,Tata,4W,98
2024-10-22,Kia,4W,102
2024-10-22,Mahindra,4W,92
2024-10-23,Toyota,4W,113
2024-10-23,Mahindra,4W,116
2024-10-23,Hyundai,4W,90
2024-10-23,TVS,2W,261
2024-10-23,Honda,4W,86
2024-10-23,Bajaj,2W,239
2024-10-23,Kia,4W,114
2024-10-23,Maruti,4W,121
2024-10-24,Tata,4W,111
2024-10-24,Mahindra,4W,124
2024-10-24,Hero,2W,258
2024-10-24,TVS,2W,242
2024-10-24,Bajaj,2W,255
2024-10-24,Kia,4W,113
2024-10-24,Toyota,4W,105
2024-10-25,Kia,4W,85
2024-10-25,Toyota,4W,104
2024-10-25,Tata,4W,96
2024-10-25,Mahindra,4W,101
2024-10-25,Hyundai,4W,99
2024-10-25,TVS,2W,268
2024-10-25,Hero,2W,250
2024-10-26,Tata,4W,95
2024-10-26,TVS,2W,244
2024-10-26,Kia,4W,116
2024-10-26,Bajaj,2W,237
2024-10-26,Honda,4W,109
2024-10-26,Mahindra,4W,104
2024-10-26,Maruti,4W,102
2024-10-26,Toyota,4W,95
2024-10-27,Bajaj,2W,238
2024-10-27,Maruti,4W,100
2024-10-27,Kia,4W,95
2024-10-27,TVS,2W,256
2024-10-27,Hyundai,4W,122
2024-10-27,Tata,4W,100
2024-10-28,Tata,4W,111
2024-10-28,Toyota,4W,93
2024-10-28,Hyundai,4W,107
2024-10-28,Honda,4W,110
2024-10-28,Bajaj,2W,247
2024-10-28,Kia,4W,94
2024-10-28,Mahindra,4W,95
2024-10-28,Maruti,4W,95
2024-10-28,Hero,2W,244
2024-10-28,TVS,2W,261
2024-10-29,TVS,2W,238
2024-10-29,Mahindra,4W,109
2024-10-29,Maruti,4W,105
2024-10-29,Hyundai,4W,110
2024-10-29,Hero,2W,256
2024-10-29,Kia,4W,113
2024-10-29,Honda,4W,110
2024-10-30,Maruti,4W,91
2024-10-30,Kia,4W,94
2024-10-30,Toyota,4W,124
2024-10-30,Hero,2W,264
2024-10-30,Tata,4W,98
2024-10-31,TVS,2W,250
2024-10-31,Hyundai,4W,95
2024-10-31,Kia,4W,100
2024-10-31,Tata,4W,123
2024-10-31,Maruti,4W,93
2024-11-01,TVS,2W,275
2024-11-01,Mahindra,4W,102
2024-11-01,Hero,2W,277
2024-11-01,Toyota,4W,103
2024-11-01,Bajaj,2W,269
2024-11-01,Hyundai,4W,124
2024-11-01,Honda,4W,105
2024-11-01,Tata,4W,107
2024-11-01,Maruti,4W,89
2024-11-01,Kia,4W,110
2024-11-02,TVS,2W,265
2024-11-02,Mahindra,4W,108
2024-11-02,Kia,4W,119
2024-11-02,Hyundai,4W,93
2024-11-02,Toyota,4W,88
2024-11-02,Hero,2W,258
2024-11-02,Maruti,4W,91
2024-11-02,Bajaj,2W,240
2024-11-02,Honda,4W,117
2024-11-02,Tata,4W,118
2024-11-03,Bajaj,2W,240
2024-11-03,Kia,4W,103
2024-11-03,Hyundai,4W,123
2024-11-03,Hero,2W,248
2024-11-03,Maruti,4W,102
2024-11-03,TVS,2W,265
2024-11-04,Honda,4W,124
2024-11-04,Kia,4W,101
2024-11-04,Toyota,4W,120
2024-11-04,Hero,2W,247
2024-11-04,TVS,2W,277
2024-11-04,Hyundai,4W,104
2024-11-04,Bajaj,2W,241
2024-11-04,Mahindra,4W,108
2024-11-04,Maruti,4W,98
2024-11-04,Tata,4W,110
2024-11-05,Toyota,4W,110
2024-11-05,TVS,2W,258
2024-11-05,Hyundai,4W,128
2024-11-05,Mahindra,4W,111
2024-11-05,Tata,4W,109
2024-11-05,Kia,4W,126
2024-11-05,Honda,4W,120
2024-11-06,Maruti,4W,107
2024-11-06,Bajaj,2W,273
2024-11-06,Kia,4W,112
2024-11-06,Hero,2W,240
2024-11-06,Tata,4W,99
2024-11-06,TVS,2W,240
2024-11-07,Kia,4W,108
2024-11-07,Hyundai,4W,123
2024-11-07,Toyota,4W,94
2024-11-07,Mahindra,4W,113
2024-11-07,Tata,4W,101
2024-11-07,Hero,2W,249
2024-11-07,TVS,2W,270
2024-11-07,Bajaj,2W,248
2024-11-07,Maruti,4W,130
2024-11-07,Honda,4W,95
2024-11-08,Mahindra,4W,130
2024-11-08,Tata,4W,93
2024-11-08,TVS,2W,262
2024-11-08,Honda,4W,116
2024-11-08,Kia,4W,109
2024-11-08,Hero,2W,279
2024-11-08,Toyota,4W,126
2024-11-08,Hyundai,4W,111
2024-11-09,Bajaj,2W,247
2024-11-09,Honda,4W,122
2024-11-09,Tata,4W,119
2024-11-09,TVS,2W,249
2024-11-09,Kia,4W,120
2024-11-10,Kia,4W,126
2024-11-10,Tata,4W,94
2024-11-10,Honda,4W,95
2024-11-10,Toyota,4W,122
2024-11-10,Mahindra,4W,100
2024-11-10,Hyundai,4W,99
2024-11-10,Bajaj,2W,254
2024-11-10,TVS,2W,261
2024-11-10,Hero,2W,268
2024-11-11,Hero,2W,262
2024-11-11,Honda,4W,105
2024-11-11,Bajaj,2W,269
2024-11-11,TVS,2W,277
2024-11-11,Maruti,4W,94
2024-11-11,Toyota,4W,132
2024-11-11,Mahindra,4W,116
2024-11-11,Kia,4W,121
2024-11-12,Honda,4W,94
2024-11-12,Hero,2W,281
2024-11-12,Maruti,4W,128
2024-11-12,Tata,4W,100
2024-11-12,Kia,4W,106
2024-11-12,Toyota,4W,94
2024-11-12,TVS,2W,257
